sveitarfel,year,property_type,price
Reykhólahreppur             ,2020,Annað,6500.0
Reykhólahreppur             ,2020,Atvinnuhúsnæði,143722.8
Reykhólahreppur             ,2020,Einbýli,112719.28571428571
Reykhólahreppur             ,2020,Sérbýli,27064.333333333332
Reykhólahreppur             ,2021,Annað,87500.0
Reykhólahreppur             ,2021,Einbýli,18000.0
Reykhólahreppur             ,2021,Sumarhús,3800.0
Reykhólahreppur             ,2022,Annað,850.0
Reykhólahreppur             ,2022,Atvinnuhúsnæði,161500.0
Reykhólahreppur             ,2022,Einbýli,63342.5
Reykhólahreppur             ,2022,Sumarhús,148000.0
Reykhólahreppur             ,2023,Atvinnuhúsnæði,9500.0
Reykhólahreppur             ,2023,Einbýli,44285.0
Reykhólahreppur             ,2023,Sérbýli,113140.0
Reykhólahreppur             ,2024,Atvinnuhúsnæði,80000.0
Reykhólahreppur             ,2024,Einbýli,14500.0
Reykhólahreppur             ,2024,Sumarhús,4500.0
Reykjanesbær                ,2006,Atvinnuhúsnæði,29665.45945945946
Reykjanesbær                ,2006,Bílskúr/skúr,10850.0
Reykjanesbær                ,2006,Einbýli,25140.845070422536
Reykjanesbær                ,2006,Fjölbýli,14903.39512195122
Reykjanesbær                ,2006,Sérbýli,21838.636363636364
Reykjanesbær                ,2007,Atvinnuhúsnæði,44998.470588235294
Reykjanesbær                ,2007,Bílskúr/skúr,23800.0
Reykjanesbær                ,2007,Einbýli,26753.043209876545
Reykjanesbær                ,2007,Fjölbýli,16733.335849056602
Reykjanesbær                ,2007,Sérbýli,36242.64150943396
Reykjanesbær                ,2008,Atvinnuhúsnæði,337390.76923076925
Reykjanesbær                ,2008,Bílskúr/skúr,2672.5
Reykjanesbær                ,2008,Einbýli,30789.698412698413
Reykjanesbær                ,2008,Fjölbýli,1015582.6631944445
Reykjanesbær                ,2008,Sérbýli,31373.584905660377
Reykjanesbær                ,2009,Atvinnuhúsnæði,14838.958333333334
Reykjanesbær                ,2009,Bílskúr/skúr,5675.0
Reykjanesbær                ,2009,Einbýli,26808.058823529413
Reykjanesbær                ,2009,Fjölbýli,84777.696
Reykjanesbær                ,2009,Sérbýli,26396.548387096773
Reykjanesbær                ,2010,Atvinnuhúsnæði,41773.45714285714
Reykjanesbær                ,2010,Bílskúr/skúr,7850.0
Reykjanesbær                ,2010,Einbýli,27606.511627906977
Reykjanesbær                ,2010,Fjölbýli,23556.147727272728
Reykjanesbær                ,2010,Sérbýli,20281.625
Reykjanesbær                ,2011,Atvinnuhúsnæði,12195.761904761905
Reykjanesbær                ,2011,Bílskúr/skúr,2550.0
Reykjanesbær                ,2011,Einbýli,25538.43859649123
Reykjanesbær                ,2011,Fjölbýli,15134.77049180328
Reykjanesbær                ,2011,Sérbýli,25035.60714285714
Reykjanesbær                ,2012,Atvinnuhúsnæði,26019.64285714286
Reykjanesbær                ,2012,Einbýli,24304.90740740741
Reykjanesbær                ,2012,Fjölbýli,28128.277027027027
Reykjanesbær                ,2012,Sérbýli,24191.666666666668
Reykjanesbær                ,2013,Atvinnuhúsnæði,16440.47619047619
Reykjanesbær                ,2013,Bílskúr/skúr,2325.0
Reykjanesbær                ,2013,Einbýli,26949.850746268658
Reykjanesbær                ,2013,Fjölbýli,572842.973880597
Reykjanesbær                ,2013,Sérbýli,54083.795918367345
Reykjanesbær                ,2014,Atvinnuhúsnæði,20789.0
Reykjanesbær                ,2014,Bílskúr/skúr,4948.0
Reykjanesbær                ,2014,Einbýli,26397.826530612245
Reykjanesbær                ,2014,Fjölbýli,38129.198347107435
Reykjanesbær                ,2014,Sérbýli,25114.296296296296
Reykjanesbær                ,2015,Atvinnuhúsnæði,64469.01282051282
Reykjanesbær                ,2015,Bílskúr/skúr,1875.0
Reykjanesbær                ,2015,Einbýli,29790.793103448275
Reykjanesbær                ,2015,Fjölbýli,19747.348039215685
Reykjanesbær                ,2015,Sérbýli,27276.233766233767
Reykjanesbær                ,2016,Atvinnuhúsnæði,44748.64705882353
Reykjanesbær                ,2016,Bílskúr/skúr,2840.0
Reykjanesbær                ,2016,Einbýli,76841.6408839779
Reykjanesbær                ,2016,Fjölbýli,1688793.576056338
Reykjanesbær                ,2016,Sérbýli,51633.411214953274
Reykjanesbær                ,2017,Annað,25500.0
Reykjanesbær                ,2017,Atvinnuhúsnæði,45261.433333333334
Reykjanesbær                ,2017,Bílskúr/skúr,6091.666666666667
Reykjanesbær                ,2017,Einbýli,41216.0
Reykjanesbær                ,2017,Fjölbýli,72927.7168141593
Reykjanesbær                ,2017,Sérbýli,35814.166666666664
Reykjanesbær                ,2018,Atvinnuhúsnæði,75077.36363636363
Reykjanesbær                ,2018,Bílskúr/skúr,66850.0
Reykjanesbær                ,2018,Einbýli,47318.1472868217
Reykjanesbær                ,2018,Fjölbýli,42736.748046875
Reykjanesbær                ,2018,Sérbýli,42444.26495726496
Reykjanesbær                ,2019,Atvinnuhúsnæði,45992.75555555556
Reykjanesbær                ,2019,Bílskúr/skúr,17941.428571428572
Reykjanesbær                ,2019,Einbýli,48744.34782608696
Reykjanesbær                ,2019,Fjölbýli,29770.54091816367
Reykjanesbær                ,2019,Sérbýli,45121.56
Reykjanesbær                ,2020,Annað,57250.0
Reykjanesbær                ,2020,Atvinnuhúsnæði,53518.6037735849
Reykjanesbær                ,2020,Bílskúr/skúr,4666.666666666667
Reykjanesbær                ,2020,Einbýli,51977.739726027394
Reykjanesbær                ,2020,Fjölbýli,35656.79924953096
Reykjanesbær                ,2020,Sumarhús,13900.0
Reykjanesbær                ,2020,Sérbýli,47295.71428571428
Reykjanesbær                ,2021,Annað,128450.0
Reykjanesbær                ,2021,Atvinnuhúsnæði,61485.38775510204
Reykjanesbær                ,2021,Bílskúr/skúr,21037.5
Reykjanesbær                ,2021,Einbýli,56876.08391608392
Reykjanesbær                ,2021,Fjölbýli,42735.40996168582
Reykjanesbær                ,2021,Sérbýli,49797.096774193546
Reykjanesbær                ,2022,Atvinnuhúsnæði,65311.06542056075
Reykjanesbær                ,2022,Bílskúr/skúr,8100.0
Reykjanesbær                ,2022,Einbýli,74242.52336448598
Reykjanesbær                ,2022,Fjölbýli,50715.390163934426
Reykjanesbær                ,2022,Sérbýli,62945.15454545455
Reykjanesbær                ,2023,Atvinnuhúsnæði,75331.6129032258
Reykjanesbær                ,2023,Bílskúr/skúr,8125.0
Reykjanesbær                ,2023,Einbýli,83635.28985507246
Reykjanesbær                ,2023,Fjölbýli,62084.3738317757
Reykjanesbær                ,2023,Sérbýli,68100.72839506173
Reykjanesbær                ,2024,Annað,31450.0
Reykjanesbær                ,2024,Atvinnuhúsnæði,59747.71052631579
Reykjanesbær                ,2024,Bílskúr/skúr,8411.111111111111
Reykjanesbær                ,2024,Einbýli,91406.65034965034
Reykjanesbær                ,2024,Fjölbýli,85279.82974910394
Reykjanesbær                ,2024,Sérbýli,77247.2
Reykjavíkurborg             ,2006,Annað,14250.0
Reykjavíkurborg             ,2006,Atvinnuhúsnæði,102712.1983805668
Reykjavíkurborg             ,2006,Bílskúr/skúr,29616.666666666668
Reykjavíkurborg             ,2006,Einbýli,44671.13385826772
Reykjavíkurborg             ,2006,Fjölbýli,24577.776605504587
Reykjavíkurborg             ,2006,Sérbýli,38257.7
Reykjavíkurborg             ,2007,Annað,435053.0
Reykjavíkurborg             ,2007,Atvinnuhúsnæði,174236.01388888888
Reykjavíkurborg             ,2007,Bílskúr/skúr,15116.666666666666
Reykjavíkurborg             ,2007,Einbýli,66196.70877192983
Reykjavíkurborg             ,2007,Fjölbýli,29299.61928512053
Reykjavíkurborg             ,2007,Sérbýli,41006.93663911846
Reykjavíkurborg             ,2008,Annað,40050.0
Reykjavíkurborg             ,2008,Atvinnuhúsnæði,195599.48888888888
Reykjavíkurborg             ,2008,Bílskúr/skúr,16471.5
Reykjavíkurborg             ,2008,Einbýli,54744.51764705883
Reykjavíkurborg             ,2008,Fjölbýli,34523.97475961538
Reykjavíkurborg             ,2008,Sérbýli,50415.555555555555
Reykjavíkurborg             ,2009,Atvinnuhúsnæði,158506.20224719102
Reykjavíkurborg             ,2009,Bílskúr/skúr,13136.666666666666
Reykjavíkurborg             ,2009,Einbýli,47631.82352941176
Reykjavíkurborg             ,2009,Fjölbýli,22883.476624857467
Reykjavíkurborg             ,2009,Sérbýli,39789.23880597015
Reykjavíkurborg             ,2010,Annað,1136000.0
Reykjavíkurborg             ,2010,Atvinnuhúsnæði,107224.9074074074
Reykjavíkurborg             ,2010,Bílskúr/skúr,3476.6666666666665
Reykjavíkurborg             ,2010,Einbýli,49548.411214953274
Reykjavíkurborg             ,2010,Fjölbýli,60955.53581267218
Reykjavíkurborg             ,2010,Sumarhús,6500.0
Reykjavíkurborg             ,2010,Sérbýli,36239.93430656935
Reykjavíkurborg             ,2011,Atvinnuhúsnæði,129380.60227272728
Reykjavíkurborg             ,2011,Bílskúr/skúr,27367.5
Reykjavíkurborg             ,2011,Einbýli,54627.638554216865
Reykjavíkurborg             ,2011,Fjölbýli,41154.7653536637
Reykjavíkurborg             ,2011,Sérbýli,37883.470873786406
Reykjavíkurborg             ,2012,Atvinnuhúsnæði,90811.56281407035
Reykjavíkurborg             ,2012,Bílskúr/skúr,34625.0
Reykjavíkurborg             ,2012,Einbýli,47956.62176165803
Reykjavíkurborg             ,2012,Fjölbýli,53007.33656609195
Reykjavíkurborg             ,2012,Sérbýli,41497.0502283105
Reykjavíkurborg             ,2013,Atvinnuhúsnæði,145842.72556390977
Reykjavíkurborg             ,2013,Bílskúr/skúr,26210.0
Reykjavíkurborg             ,2013,Einbýli,59456.132701421804
Reykjavíkurborg             ,2013,Fjölbýli,96331.8997030683
Reykjavíkurborg             ,2013,Sumarhús,17250.0
Reykjavíkurborg             ,2013,Sérbýli,41751.11946902655
Reykjavíkurborg             ,2014,Atvinnuhúsnæði,114413.66094420601
Reykjavíkurborg             ,2014,Bílskúr/skúr,2350.0
Reykjavíkurborg             ,2014,Einbýli,56863.27868852459
Reykjavíkurborg             ,2014,Fjölbýli,40147.47255997371
Reykjavíkurborg             ,2014,Sumarhús,12000.0
Reykjavíkurborg             ,2014,Sérbýli,56441.93392070485
Reykjavíkurborg             ,2015,Annað,604260.0
Reykjavíkurborg             ,2015,Atvinnuhúsnæði,213456.2566037736
Reykjavíkurborg             ,2015,Bílskúr/skúr,68416.66666666667
Reykjavíkurborg             ,2015,Einbýli,63235.81205673759
Reykjavíkurborg             ,2015,Fjölbýli,58699.344280545505
Reykjavíkurborg             ,2015,Sérbýli,49450.16949152543
Reykjavíkurborg             ,2016,Atvinnuhúsnæði,108125.28395061729
Reykjavíkurborg             ,2016,Bílskúr/skúr,105112.5
Reykjavíkurborg             ,2016,Einbýli,66602.25704225352
Reykjavíkurborg             ,2016,Fjölbýli,63734.97811402324
Reykjavíkurborg             ,2016,Sérbýli,62176.09714285714
Reykjavíkurborg             ,2017,Annað,490000.0
Reykjavíkurborg             ,2017,Atvinnuhúsnæði,226610.87727272726
Reykjavíkurborg             ,2017,Bílskúr/skúr,27413.4
Reykjavíkurborg             ,2017,Einbýli,82802.2156862745
Reykjavíkurborg             ,2017,Fjölbýli,59850.7605466429
Reykjavíkurborg             ,2017,Sumarhús,51500.0
Reykjavíkurborg             ,2017,Sérbýli,62140.39112903226
Reykjavíkurborg             ,2018,Annað,54333.333333333336
Reykjavíkurborg             ,2018,Atvinnuhúsnæði,134376.42741935485
Reykjavíkurborg             ,2018,Bílskúr/skúr,42342.857142857145
Reykjavíkurborg             ,2018,Einbýli,82592.30081300813
Reykjavíkurborg             ,2018,Fjölbýli,44265.110107850516
Reykjavíkurborg             ,2018,Sumarhús,20000.0
Reykjavíkurborg             ,2018,Sérbýli,70813.77663230241
Reykjavíkurborg             ,2019,Annað,12200.0
Reykjavíkurborg             ,2019,Atvinnuhúsnæði,96234.22155688623
Reykjavíkurborg             ,2019,Bílskúr/skúr,33408.333333333336
Reykjavíkurborg             ,2019,Einbýli,81773.33474576271
Reykjavíkurborg             ,2019,Fjölbýli,63222.899338113624
Reykjavíkurborg             ,2019,Sumarhús,9000.0
Reykjavíkurborg             ,2019,Sérbýli,70315.58922558922
Reykjavíkurborg             ,2020,Annað,411834.25
Reykjavíkurborg             ,2020,Atvinnuhúsnæði,146039.06735751295
Reykjavíkurborg             ,2020,Bílskúr/skúr,39757.142857142855
Reykjavíkurborg             ,2020,Einbýli,88107.1875
Reykjavíkurborg             ,2020,Fjölbýli,381859.64601404377
Reykjavíkurborg             ,2020,Sumarhús,219166.66666666666
Reykjavíkurborg             ,2020,Sérbýli,73963.33126934984
Reykjavíkurborg             ,2021,Annað,13000.0
Reykjavíkurborg             ,2021,Atvinnuhúsnæði,166820.2611464968
Reykjavíkurborg             ,2021,Bílskúr/skúr,113802.5
Reykjavíkurborg             ,2021,Einbýli,110213.18936877076
Reykjavíkurborg             ,2021,Fjölbýli,57891.87711148649
Reykjavíkurborg             ,2021,Sumarhús,42500.0
Reykjavíkurborg             ,2021,Sérbýli,88967.9964664311
Reykjavíkurborg             ,2022,Atvinnuhúsnæði,428700.2561983471
Reykjavíkurborg             ,2022,Bílskúr/skúr,53144.444444444445
Reykjavíkurborg             ,2022,Einbýli,142104.45754716982
Reykjavíkurborg             ,2022,Fjölbýli,81688.60045792788
Reykjavíkurborg             ,2022,Sumarhús,535000.0
Reykjavíkurborg             ,2022,Sérbýli,105253.2663551402
Reykjavíkurborg             ,2023,Annað,452534.0
Reykjavíkurborg             ,2023,Atvinnuhúsnæði,313604.3217054264
Reykjavíkurborg             ,2023,Bílskúr/skúr,62875.0
Reykjavíkurborg             ,2023,Einbýli,172647.89655172414
Reykjavíkurborg             ,2023,Fjölbýli,338742.2160224439
Reykjavíkurborg             ,2023,Sumarhús,8250.0
Reykjavíkurborg             ,2023,Sérbýli,115480.11695906433
Reykjavíkurborg             ,2024,Atvinnuhúsnæði,225411.2256097561
Reykjavíkurborg             ,2024,Bílskúr/skúr,70754.54545454546
Reykjavíkurborg             ,2024,Einbýli,146224.1222222222
Reykjavíkurborg             ,2024,Fjölbýli,87191.05660377358
Reykjavíkurborg             ,2024,Sérbýli,114924.1727748691
Seltjarnarnesbær            ,2006,Einbýli,90375.0
Seltjarnarnesbær            ,2006,Fjölbýli,26521.590909090908
Seltjarnarnesbær            ,2006,Sérbýli,53133.333333333336
Seltjarnarnesbær            ,2007,Atvinnuhúsnæði,29000.0
Seltjarnarnesbær            ,2007,Einbýli,68750.0
Seltjarnarnesbær            ,2007,Fjölbýli,27898.536585365855
Seltjarnarnesbær            ,2007,Sérbýli,60692.307692307695
Seltjarnarnesbær            ,2008,Einbýli,83942.85714285714
Seltjarnarnesbær            ,2008,Fjölbýli,28672.58064516129
Seltjarnarnesbær            ,2008,Sérbýli,55000.0
Seltjarnarnesbær            ,2009,Bílskúr/skúr,15900.0
Seltjarnarnesbær            ,2009,Einbýli,65250.0
Seltjarnarnesbær            ,2009,Fjölbýli,24098.315789473683
Seltjarnarnesbær            ,2010,Einbýli,55583.333333333336
Seltjarnarnesbær            ,2010,Fjölbýli,23294.535714285714
Seltjarnarnesbær            ,2010,Sérbýli,47916.666666666664
Seltjarnarnesbær            ,2011,Bílskúr/skúr,14300.0
Seltjarnarnesbær            ,2011,Einbýli,66066.66666666667
Seltjarnarnesbær            ,2011,Fjölbýli,29445.132352941175
Seltjarnarnesbær            ,2011,Sérbýli,52437.5
Seltjarnarnesbær            ,2012,Atvinnuhúsnæði,12100.0
Seltjarnarnesbær            ,2012,Bílskúr/skúr,17657.0
Seltjarnarnesbær            ,2012,Einbýli,63630.769230769234
